,name,details
1999,"株式会社　ベイホームよこはま
代表者: 畑山　暢宏","〒241-0835
横浜市旭区柏町３５－２
TEL: 045-744-5486
HP: http://www.bayhome-y.com
Mail: info@bayhome-y.com"
2000,"株式会社　ベイランド
代表者: 小林　洋之","〒224-0057
横浜市都筑区川和町８４６番地
TEL: 045-937-6333"
2001,"株式会社ベステート
代表者: 伊部　誠","〒236-0016
横浜市金沢区谷津町１４２番地
TEL: 045-791-5680"
2002,"株式会社　ベストアップ
代表者: 蒲原　俊之","〒210-0826
川崎市川崎区塩浜１丁目２－４工藤運輸本社ビル２階
TEL: 044-742-9634"
2003,"株式会社　ベストエンジニア
代表者: 畑川　裕司","〒233-0015
横浜市港南区日限山１丁目６３－１０
TEL: 045-382-9036"
2004,"ベストハウス神奈川賃貸センター株式会社
代表者: 萩原　靖","〒211-0005
川崎市中原区新丸子町７４０－２おかのビル５Ｆ
TEL: 044-739-8061"
2005,"株式会社ベストプラン
代表者: 富田　啓太郎","〒231-0836
横浜市中区根岸町１丁目２６２０１号室
TEL: 045-625-9022
HP: http://www.bestplan-9022.com
Mail: info@bestplan-9022.com"
2006,"株式会社　ベストプロパティ
代表者: 小見山　公美子","〒253-0071
茅ヶ崎市萩園４８８－１５
TEL: 0467-82-2666"
2007,"株式会社ベストホーム
代表者: 五十嵐　隆広","〒253-0006
茅ヶ崎市堤２５８５－３
TEL: 0467-55-2088"
2008,"株式会社　ベストライフジャパン
代表者: 松本　徳行","〒242-0006
大和市南林間２丁目１０－５ベストライフビル５階
TEL: 046-204-4703"
2009,"株式会社　ベストン
代表者: 石綿 勲","〒231-0025
横浜市中区松影町４丁目１３―２ベストンハイム元町
TEL: 045-641-5734"
2010,"株式会社　ベスフォート
代表者: 平山　哲雄","〒251-0047
藤沢市辻堂２丁目４－２８エクセル湘南１０３号室
TEL: 0466-77-5649"
2011,"株式会社　ｖｅｎｅｒｅ
代表者: 清水　裕子","〒252-0003
座間市ひばりが丘５丁目１４－１１
TEL: 050-3577-6553"
2012,"有限会社　ベビージャクソンズ
代表者: 橋本　浩二","〒215-0021
川崎市麻生区上麻生５丁目３８－１７ＢＪビル
TEL: 044-543-8874"
2013,"株式会社　ｂＥＬＩ
代表者: 田平　生樹","〒231-0006
横浜市中区南仲通３丁目３２－１－３階
TEL: 045-507-5780"
2014,"ベルックホーム　株式会社
代表者: 岩井　修一","〒220-0003
横浜市西区楠町５－１６横浜コーヨー十番館３０１
TEL: 045-321-3710"
2015,"合同会社　ベルケーハウス
代表者: 片岡　喜一","〒227-0052
横浜市青葉区梅が丘２３－４０
TEL: 045-971-3300"
2016,"ベルツコーポレーション　株式会社
代表者: 鈴木　衛","〒231-0064
横浜市中区野毛町１丁目２３－３クリオ横浜桜木町ラ・モード１０１号室
TEL: 045-334-7658"
2017,"株式会社　ベルハウス２１
代表者: 鈴木　早苗","〒223-0057
横浜市港北区新羽町１７４７番地－３Ｆ
TEL: 045-545-6645"
2018,"株式会社　ベルフラッツ
横浜支店
代表者: 髙橋 誠","〒224-0032
横浜市都筑区茅ケ崎中央４０－２１ベルジェンドセンター南301号室
TEL: 045-530-5421"
2019,"株式会社　ベルヨコハマ
代表者: 鈴木　秀典","〒224-0061
横浜市都筑区大丸９－１６
TEL: 045-509-1009"
2020,"株式会社　ＢＥＬＥＣ
代表者: 鈴木　王博","〒231-0013
横浜市中区住吉町２丁目２４－２住吉２４ビル６０１
TEL: 045-264-6529"
2021,"ベンチャーサポート不動産　株式会社
横浜オフィス
代表者: 内田　和希","〒220-0011
横浜市西区高島２丁目１９－１２スカイビル１６階
TEL: 045-548-6224"
2022,"株式会社ベンハウス
代表者: 荻間 勉","〒220-0003
横浜市西区楠町１０－１
TEL: 045-313-5100"
2023,"株式会社ベンハウス
川崎西口支店
代表者: 荻間 勉","〒212-0014
川崎市幸区大宮町５番地太尾ビル１Ｆ
TEL: 044-542-5102"
2024,"ペガサスリアルティ株式会社
代表者: 森　秀樹","〒211-0045
川崎市中原区上新城２丁目９－７吉岡ビル
TEL: 044-741-3451
HP: https://century21pr.co.jp
Mail: info@century21pr.co.jp"
2025,"株式会社　ホーク・ワン
鶴見支店
代表者: 菊池　健太","〒230-0077
横浜市鶴見区東寺尾４丁目２４－９
TEL: 045-580-0770"
2026,"株式会社　ホーク・ワン
海老名支店
代表者: 菊池　健太","〒243-0436
海老名市扇町１２－１９扇町三幸ビル３　１階　１０１号室
TEL: 046-292-5222"
2027,"株式会社　ホーク・ワン
横浜支店
代表者: 菊池　健太","〒241-0826
横浜市旭区東希望が丘１４４－１ＮＴＴ希望が丘ビル１階
TEL: 045-365-1511"
2028,"株式会社　ホーク・ワン
横浜駅前支店
代表者: 菊池　健太","〒220-0023
横浜市西区平沼１丁目１２－１コパールーフ１０１号
TEL: 045-311-3773"
2029,"株式会社　ホーク・ワン
たまプラーザ支店
代表者: 菊池　健太","〒225-0003
横浜市青葉区新石川２丁目４－１４ＢＬＩＳＳたまプラーザ２階２０２号
TEL: 045-910-3113"
2030,"株式会社　ホーク・ワン
藤沢支店
代表者: 菊池　健太","〒251-0052
藤沢市藤沢９９１－１９第３落合ビル１階
TEL: 0466-26-2212"
2031,"株式会社　ホームエステート
代表者: 藤村　敏之","〒220-0004
横浜市西区北幸２丁目１－６鶴見ビル６Ｆ３号室
TEL: 045-317-2727"
2032,"株式会社　ホームエステート
横浜西口店
代表者: 藤村　敏之","〒220-0073
横浜市西区岡野１丁目１３－３－１階
TEL: 045-534-9192"
2033,"株式会社　ホームエステート
川崎店
代表者: 藤村　敏之","〒210-0006
川崎市川崎区砂子２丁目３－３ＫＡＧＡＹＡ　Ｍ　ＢＬＤ　２Ｆ
TEL: 044-742-6303"
2034,"有限会社　ホームサポート
代表者: 佐野　訓男","〒251-0032
藤沢市片瀬４丁目１７－１０
TEL: 0466-29-0881"
2035,"ホームサポート有限会社たなべ
代表者: 田邊　賢一","〒235-0033
横浜市磯子区杉田２丁目２－２エクレール杉田１Ｆ
TEL: 045-778-3077"
2036,"株式会社　ホームスタッフ
代表者: 川口　裕之","〒223-0062
横浜市港北区日吉本町１丁目６－１７第３丸進ビル１Ｆ
TEL: 045-566-0250"
2037,"株式会社ホームスタイリング
代表者: 狩野　尊志","〒251-0037
藤沢市鵠沼海岸４丁目6-6
TEL: 0466-60-8146"
2038,"有限会社ホーム・ステーション
代表者: 南澤 隆夫","〒244-0814
横浜市戸塚区南舞岡１丁目１５－７
TEL: 045-438-9151
Mail: home@h-st.net"
2039,"株式会社　ホーム住まいる
代表者: 宮田　賢治","〒223-0053
横浜市港北区綱島西１丁目１－１６
TEL: 045-546-6247"
2040,"有限会社ホームタウン
代表者: 髙橋　信行","〒221-0865
横浜市神奈川区片倉１丁目１３－６
TEL: 045-482-0466"
2041,"株式会社　ホームネット
横浜支店
代表者: 濱中　雄大","〒221-0835
横浜市神奈川区鶴屋町２丁目２１－８第１安田ビル
TEL: 045-565-5700"
2042,"株式会社　ホームネットアサカ
代表者: 浅香　春男","〒245-0053
横浜市戸塚区上矢部町１６３１－８
TEL: 045-443-9780"
2043,"株式会社　ＨＯＭＥ　ＰＡＲＫ　ＳＴＡＲ
代表者: 赤堀　正佳","〒216-0031
川崎市宮前区神木本町２丁目７－８
TEL: 044-982-9828
HP: https://www.hp-star.com/
Mail: info@hp-star.com"
2044,"ホーム・プランナー岸商会　株式会社
代表者: 蛯原　恵子","〒237-0064
横須賀市追浜町３丁目５
TEL: 046-866-2002
HP: http://home2002.com
Mail: sumai@home2002.com"
2045,"株式会社ホームプランニング
代表者: 石山　照芳","〒227-0062
横浜市青葉区青葉台２丁目５－１０－８Ｆ
TEL: 045-507-4126"
2046,"ホームライフ　株式会社
代表者: 須田　直企","〒214-0014
川崎市多摩区登戸２７１９番地
TEL: 044-455-6577"
2047,"ホームライフ　株式会社
登戸店
代表者: 須田　直企","〒214-0014
川崎市多摩区登戸３２３４－２
TEL: 044-299-9667"
2048,"ホームライン　株式会社
代表者: 横田　雅樹","〒214-0038
川崎市多摩区生田７丁目９－１
TEL: 044-299-6165
HP: http://www.homeline.co.jp
Mail: info@homeline.co.jp"
2049,"株式会社ホームランド
代表者: 小野　洋一郎","〒220-0003
横浜市西区楠町１４－５タイムズビル４階
TEL: 045-290-9670"
2050,"有限会社ホームワールド日本住販
代表者: 小宮 輝壽","〒243-0813
厚木市妻田東１丁目１２－９
TEL: 046-222-7111"
2051,"株式会社　ホームワン
代表者: 山根　美貴","〒214-0004
川崎市多摩区菅馬場１丁目25-27-101
TEL: 044-944-8878"
2052,"株式会社　ホーリーエステート
代表者: 金山　宗次","〒226-0013
横浜市緑区寺山町１０７－７－１０１
TEL: 045-507-3033"
2053,"株式会社　豊栄企画
代表者: 成澤　啓予","〒235-0016
横浜市磯子区磯子２丁目１０－１６ルミナス磯子２Ｆ
TEL: 045-353-5799"
2054,"朋栄コンサル　株式会社
相模原支店
代表者: 井上 幸人","〒252-0302
相模原市南区上鶴間５丁目１－１４フラワーハイツ２Ｅ
TEL: 042-742-6020"
2055,"朋栄都市開発　株式会社
代表者: 中島 洋一","〒213-0001
川崎市高津区溝口２丁目１９－７
TEL: 044-712-5951"
2056,"株式会社　鵬地
代表者: 青木 惠美子","〒230-0001
横浜市鶴見区矢向６丁目１０－１４
TEL: 045-583-2274"
2057,"有限会社邦友ハウジング
代表者: 五十嵐　邦子","〒252-0313
相模原市南区松が枝町４－２松が枝ハイム１０１
TEL: 042-740-8838
HP: http://www.foryou-h.co.jp/
Mail: foryou@ia6.itkeeper.ne.jp"
2058,"豊和設計株式会社
代表者: 龍山　秀一","〒224-0032
横浜市都筑区茅ケ崎中央２１－１３豊和設計ビル
TEL: 045-948-3955"
2059,"有限会社　豊和不動産
代表者: 井上 正雄","〒257-0002
秦野市鶴巻南５丁目１６―３０
TEL: 0463-77-6010"
2060,"株式会社　北辰住宅
代表者: 伊東　俊介","〒232-0064
横浜市南区別所５丁目２６－２４東急ドエルアルス上大岡西１０１
TEL: 045-315-7231"
2061,"株式会社　北斗商会
代表者: 清水 讓","〒238-0311
横須賀市太田和４丁目２２８６
TEL: 046-856-3551"
2062,"有限会社　ホソヤトレード
代表者: 細谷　慧子","〒241-0821
横浜市旭区二俣川１丁目７４－２１
TEL: 045-364-9939"
2063,"株式会社　ほまれエステート
代表者: 星川　誉子","〒224-0037
横浜市都筑区茅ケ崎南４丁目１２番地メゾンふじのき台１０号棟４０１号
TEL: 045-941-5251"
2064,"有限会社　ホリ・エステート
代表者: 三ツ堀 正博","〒222-0002
横浜市港北区師岡町９６－１
TEL: 045-540-6591"
2065,"有限会社ホリサンホーム
代表者: 堀池　直樹","〒243-0039
厚木市温水西２丁目２７－３８カーネーションパーク１Ｆ
TEL: 046-250-8363"
2066,"ホリディ　株式会社
代表者: 水谷　秀樹","〒251-0047
藤沢市辻堂２丁目１６－２
TEL: 0466-86-5550"
2067,"株式会社ホワイトパレス
代表者: 白畑　覚","〒223-0053
横浜市港北区綱島西１丁目２－１
TEL: 045-531-8633"
2068,"有限会社　本郷商事
代表者: 村山 進","〒211-0045
川崎市中原区上新城２丁目８－３パルデス新城
TEL: 044-752-6433"
2069,"株式会社　本郷台不動産
代表者: 田端　直之","〒247-0007
横浜市栄区小菅ケ谷１丁目１５－３４ＪＳビル１０１
TEL: 045-893-5500"
2070,"本町建設　株式会社
代表者: 田遠　歩","〒251-0025
藤沢市鵠沼石上１丁目８－１２
TEL: 0466-50-1701"
2071,"株式会社　本牧リテール
代表者: 今井　宏忠","〒222-0033
横浜市港北区新横浜２丁目２－１５パレアナビル８０９
TEL: 045-595-9235
HP: http://honmokurtl.co.jp/
Mail: honmoku@honmokurtl.co.jp"
2072,"ボウクス　株式会社
代表者: 内海 健太郎","〒211-0025
川崎市中原区木月４丁目２８－３
TEL: 044-422-1201"
2073,"合同会社　ボウズ
代表者: 林　慶輔","〒220-0072
横浜市西区浅間町２丁目１０７－２１
TEL: 050-3556-8244"
2074,"株式会社　ボンズコーポレーション
代表者: 柳　秀明","〒231-0047
横浜市中区羽衣町３丁目６０羽衣町京浜ビル２Ｆ
TEL: 045-315-3575"
2075,"株式会社　ポートスクエア
代表者: 氏橋　良子","〒251-0045
藤沢市辻堂東海岸４丁目２－５
TEL: 0466-77-8912"
2076,"有限会社　ポートハウジング横浜
代表者: 瀬川　智子","〒240-0065
横浜市保土ケ谷区和田１丁目１８－２エスポワール横浜ＤＵＥ１０１
TEL: 045-337-5201
HP: 045phy.com
Mail: 045phy@gmail.com"
2077,"株式会社ポートホームズ
代表者: 福田 稔","〒220-0005
横浜市西区南幸２丁目８－１５
TEL: 045-323-5555"
2078,"株式会社ポートホームズ
武蔵小杉店
代表者: 福田 稔","〒211-0063
川崎市中原区小杉町３丁目１５０１－７セントア武蔵小杉Ｂ棟１０３
TEL: 044-733-4580"
2079,"株式会社ポートホームズ
川崎店
代表者: 福田 稔","〒210-0007
川崎市川崎区駅前本町７－４
TEL: 044-246-5556"
2080,"株式会社ポートホームズ
横浜岡野店
代表者: 福田 稔","〒220-0073
横浜市西区岡野１丁目９－１３
TEL: 045-313-2002"
2081,"株式会社ポジティブ
代表者: 小峰　美紀","〒240-0112
三浦郡葉山町堀内９２６
TEL: 046-875-1265"
2082,"株式会社マックス
代表者: 小椋　和良","〒216-0035
川崎市宮前区馬絹４丁目１－３０
TEL: 044-750-0006"
2083,"株式会社マックライフ
代表者: 草刈　綾子","〒226-0018
横浜市緑区長津田みなみ台２丁目５－７
TEL: 045-479-5871"
2084,"株式会社　マッケンジー
代表者: 土肥　淳","〒254-0036
平塚市宮松町２番５号
TEL: 0463-71-5225"
2085,"株式会社マッケンジーハウス
代表者: 鳥居　大祐","〒254-0044
平塚市錦町２－１６
TEL: 0463-25-1417"
2086,"株式会社マッケンジーハウス
小田原支店
代表者: 鳥居　大祐","〒250-0853
小田原市堀之内４－３
TEL: 0465-37-8686"
2087,"株式会社マッケンジーハウス
秦野支店
代表者: 鳥居　大祐","〒257-0031
秦野市曽屋３６２７－１
TEL: 0463-85-0303"
2088,"株式会社マッケンジーハウス
小田原東支店
代表者: 鳥居　大祐","〒250-0862
小田原市成田４９２－９
TEL: 0465-39-2727"
2089,"株式会社マッケンジーハウス
厚木支店
代表者: 鳥居　大祐","〒243-0021
厚木市岡田３０２６
TEL: 046-226-8181"
2090,"株式会社マッケンジーハウス
平塚支店
代表者: 鳥居　大祐","〒254-0047
平塚市追分２－６－１Ｆ
TEL: 0463-34-4545"
2091,"株式会社マーケットトラスト
代表者: 狩野　富","〒242-0017
大和市大和東３丁目３－１３
TEL: 046-200-0838"
2092,"株式会社　マーベラスコーポレーション
代表者: 澤野　俊之","〒216-0004
川崎市宮前区鷺沼１丁目１０－４４
TEL: 044-870-7722
HP: www.mc1.co.jp
Mail: info@mc1.co.jp"
